# entry,map,zone,area,x,y,z,orientation,wander_distance
95,0,0,0,-9998.1900,1451.2200,41.3837,2.80998,0.0
95,0,0,0,-9997.8700,1411.7600,40.8543,2.72271,0.0
95,0,0,0,-9987.1200,1444.6200,42.5593,3.61283,0.0
95,0,0,0,-9979.0100,1457.2900,44.7155,6.19725,0.0
95,0,0,0,-9944.6400,1473.7700,39.6668,4.48298,3.0
95,0,0,0,-9906.8700,1424.6800,38.6010,2.35883,5.0
95,0,0,0,-9902.5000,1458.1000,40.7310,5.95157,0.0
95,0,0,0,-9894.6600,1429.4300,39.6725,0.13963,0.0
95,0,0,0,-9889.6700,1423.6200,40.1433,0.87479,5.0
95,0,0,0,-9878.4100,1415.7600,43.6400,1.76278,3.0
95,0,0,0,-9873.4300,1324.1700,43.2108,4.57276,0.0
95,0,0,0,-9863.3100,1321.8900,43.2868,3.92699,0.0
95,0,0,0,-9856.2900,1386.0800,38.2633,0.59341,0.0
95,0,0,0,-9853.1000,1406.6500,38.1029,5.11381,0.0
95,0,0,0,-9852.8400,1453.0700,41.0087,5.62883,3.0
95,0,0,0,-9847.7500,1287.4700,41.8973,4.36761,5.0
95,0,0,0,-9840.4700,1406.7400,38.5635,4.99164,0.0
95,0,0,0,-9830.0800,1263.5300,40.8442,4.15555,5.0
95,0,0,0,-9821.3800,1422.9600,36.8885,2.71233,0.0
97,0,0,0,-10106.6000,690.7020,32.0811,3.96190,5.0
97,0,0,0,-10062.3000,630.7160,39.4488,2.68781,5.0
97,0,0,0,-10062.1000,625.9640,39.4488,1.93731,5.0
97,0,0,0,-10007.6000,658.4960,36.2532,0.43633,5.0
97,0,0,0,-10002.6000,464.5380,32.4476,1.95325,5.0
97,0,0,0,-9996.6800,665.2040,36.6127,3.76991,5.0
97,0,0,0,-9983.9000,575.2950,37.7614,5.39307,5.0
97,0,0,0,-9961.9600,551.8310,37.7625,5.43096,5.0
97,0,0,0,-9945.1400,617.1880,37.2311,2.77507,5.0
97,0,0,0,-9944.8300,572.9150,37.6453,2.37365,5.0
97,0,0,0,-9933.1400,573.8600,37.0270,1.16937,5.0
97,0,0,0,-9857.1700,467.8220,36.5601,5.06952,5.0
97,0,0,0,-9806.0900,438.6060,36.5553,4.15031,5.0
97,0,0,0,-9014.8600,-845.3510,70.5160,1.04126,5.0
97,0,0,0,-9014.5800,-818.7500,69.7591,2.45992,5.0
97,0,0,0,-8989.1900,-837.5730,69.6341,0.83776,5.0
97,0,0,0,-8978.8800,-838.8990,69.9902,1.91986,5.0
97,0,0,0,-8895.9200,-769.2320,69.5663,5.63741,5.0
97,0,0,0,-8879.8300,-766.8960,68.7156,4.17134,5.0
97,0,0,0,-8854.5800,-853.3120,74.2394,6.11634,5.0
97,0,0,0,-8852.5900,-777.2250,70.6529,6.17223,5.0
97,0,0,0,-8851.8500,-827.8790,72.9202,1.93731,5.0
97,0,0,0,-8849.2000,-753.3430,70.3534,2.08604,5.0
97,0,0,0,-8846.8100,-922.2600,75.6918,3.07364,5.0
97,0,0,0,-8841.8000,-867.7430,75.9984,5.70723,5.0
97,0,0,0,-8824.6600,-848.2580,74.3457,1.75243,5.0
98,0,0,0,-11216.0000,852.3470,47.8401,1.03600,10.0
98,0,0,0,-11215.6000,880.6590,53.1758,0.05236,0.0
98,0,0,0,-11210.4000,888.5360,52.4697,4.62512,0.0
98,0,0,0,-11207.6000,885.0080,51.1514,0.00000,0.0
98,0,0,0,-11207.2000,792.2210,40.5779,0.99484,0.0
98,0,0,0,-11207.1000,799.9000,40.4373,5.79449,0.0
98,0,0,0,-11205.1000,817.1890,42.2206,2.53488,5.0
98,0,0,0,-11200.6000,798.8310,39.3318,3.31613,0.0
98,0,0,0,-11199.3000,848.8570,41.1899,5.14825,10.0
98,0,0,0,-11197.3000,819.2110,41.0811,6.15592,5.0
98,0,0,0,-11187.9000,885.0470,45.6539,5.67054,10.0
98,0,0,0,-11187.6000,756.0930,36.1961,1.76368,5.0
98,0,0,0,-11187.0000,774.3600,36.3165,1.88226,5.0
98,0,0,0,-11183.9000,859.8700,41.0649,3.51926,10.0
98,0,0,0,-11178.1000,837.5170,40.8149,2.63388,5.0
98,0,0,0,-11171.8000,823.1360,39.5480,4.45648,10.0
98,0,0,0,-11168.8000,792.7680,35.1847,3.04607,10.0
98,0,0,0,-11160.5000,732.2700,32.7587,0.40143,0.0
98,0,0,0,-11160.2000,682.1840,34.7952,3.56700,10.0
98,0,0,0,-11158.3000,738.9560,32.7027,5.44543,0.0
98,0,0,0,-11156.6000,731.1670,33.0209,1.16937,0.0
98,0,0,0,-11154.2000,729.6190,33.4567,1.74533,0.0
98,0,0,0,-11149.0000,780.7190,33.0292,4.41906,10.0
98,0,0,0,-11138.1000,888.6260,38.8328,5.77704,0.0
98,0,0,0,-11137.8000,1042.9300,34.1224,5.96903,0.0
98,0,0,0,-11137.6000,883.7720,38.8406,0.64577,0.0
98,0,0,0,-11135.5000,1045.3900,34.3724,5.21853,0.0
98,0,0,0,-11131.7000,880.8880,39.3081,1.93731,0.0
98,0,0,0,-11129.0000,936.5900,36.8307,2.04204,0.0
98,0,0,0,-11128.3000,885.0720,39.4498,2.86234,0.0
98,0,0,0,-11127.9000,1040.8900,33.8642,3.12414,0.0
98,0,0,0,-11104.2000,853.0030,40.5306,5.92134,10.0
98,0,0,0,-11103.2000,782.8340,37.4628,1.50098,0.0
98,0,0,0,-11103.1000,898.9980,40.0269,5.66702,5.0
98,0,0,0,-11099.5000,938.1610,35.9443,0.71980,10.0
98,0,0,0,-11099.0000,794.7450,37.8541,4.10152,0.0
98,0,0,0,-11096.5000,787.9180,37.7178,2.89725,0.0
98,0,0,0,-11084.7000,857.1960,42.3772,3.68039,10.0
98,0,0,0,-11081.9000,816.3130,40.0446,5.04543,5.0
98,0,0,0,-11053.2000,902.1300,36.2726,5.55015,0.0
98,0,0,0,-11042.2000,874.4640,36.5218,2.81700,10.0
98,0,0,0,-11037.7000,788.1990,37.7787,4.67748,0.0
98,0,0,0,-11036.0000,1038.7400,37.0751,0.59341,0.0
98,0,0,0,-11013.6000,917.4310,36.2185,5.29100,10.0
98,0,0,0,-11011.0000,752.4820,39.2166,2.57383,10.0
98,0,0,0,-10981.3000,827.2320,36.5928,3.18310,10.0
99,0,0,0,-9437.8100,466.1590,53.2881,3.74106,0.0
100,0,0,0,-10067.1000,629.8560,39.2659,0.67265,10.0
100,0,0,0,-10017.0000,654.0890,37.2852,5.41200,10.0
100,0,0,0,-9981.1800,566.1300,37.6634,1.37087,10.0
100,0,0,0,-9945.8600,620.9990,37.3262,4.03808,10.0
100,0,0,0,-9930.8800,573.4640,37.0119,2.35969,10.0
103,0,0,0,-9056.4800,-460.9030,72.8318,1.76278,0.0
113,0,0,0,-10067.2000,114.2270,29.9437,5.12804,5.0
113,0,0,0,-10053.8000,277.9490,26.6515,3.24340,5.0
113,0,0,0,-10040.4000,161.1680,29.0479,4.28594,5.0
113,0,0,0,-10038.7000,223.1140,27.9143,6.23625,5.0
113,0,0,0,-10024.6000,189.3390,29.7540,3.43305,5.0
113,0,0,0,-10021.0000,238.2770,29.5087,4.53031,5.0
113,0,0,0,-10020.8000,117.9150,33.5757,2.59753,5.0
113,0,0,0,-10018.3000,313.7980,31.4486,3.99191,5.0
113,0,0,0,-10016.0000,379.3020,32.8737,5.55437,5.0
113,0,0,0,-10008.5000,362.8020,33.5907,0.91010,5.0
113,0,0,0,-10005.3000,212.5350,30.4821,3.29647,5.0
113,0,0,0,-9989.7600,252.2550,30.8966,1.56494,5.0
113,0,0,0,-9986.9700,156.0620,34.8380,1.27560,5.0
113,0,0,0,-9984.2400,113.9540,34.1042,3.02591,5.0
113,0,0,0,-9979.2900,86.0380,34.7465,6.23044,5.0
113,0,0,0,-9971.3000,308.8700,35.8451,3.46149,5.0
113,0,0,0,-9948.2900,112.6670,33.0901,3.82554,5.0
113,0,0,0,-9945.1000,423.8130,34.7675,1.22975,5.0
113,0,0,0,-9944.8000,376.1580,34.9855,4.60737,5.0
113,0,0,0,-9943.0800,46.5204,33.1547,4.23553,5.0
113,0,0,0,-9942.0200,86.1381,33.0227,3.83789,5.0
113,0,0,0,-9933.7600,197.0070,23.3433,0.88081,5.0
113,0,0,0,-9929.2200,443.6410,34.5945,3.42760,5.0
113,0,0,0,-9926.7000,427.3810,34.7728,2.20437,5.0
113,0,0,0,-9926.4000,93.1414,32.6770,1.97430,5.0
113,0,0,0,-9910.1200,377.1480,35.1656,2.91669,5.0
113,0,0,0,-9907.5600,114.0180,32.4213,5.30634,5.0
113,0,0,0,-9886.7100,461.5840,37.8474,1.17974,5.0
113,0,0,0,-9881.6500,418.1570,34.8951,4.62417,5.0
113,0,0,0,-9852.0000,448.2140,36.5163,0.53872,5.0
113,0,0,0,-9824.8100,412.5000,36.8720,0.00000,5.0
113,0,0,0,-9821.6200,356.0020,37.7473,2.78667,5.0
113,0,0,0,-9814.2900,454.4890,36.4303,5.09693,5.0
113,0,0,0,-9794.9500,388.9870,39.6181,2.51294,5.0
113,0,0,0,-9792.8300,435.8570,37.9384,4.52488,5.0
113,0,0,0,-9759.1700,190.3680,51.0842,1.38605,5.0
113,0,0,0,-9738.2900,88.1389,43.8449,4.68014,5.0
113,0,0,0,-9717.8700,248.6150,49.4381,5.23292,5.0
113,0,0,0,-9717.2100,180.1710,50.5346,3.73231,5.0
113,0,0,0,-9685.1700,213.3920,51.2086,2.69681,5.0
113,0,0,0,-9682.4300,113.5130,47.1978,3.22080,5.0
113,0,0,0,-9681.8800,85.5572,45.7138,4.74363,5.0
113,0,0,0,-9634.2700,58.2623,60.2921,1.57599,5.0
113,0,0,0,-9612.5600,17.9160,61.6279,3.92441,5.0
113,0,0,0,-9593.6100,54.7190,60.9167,2.22424,5.0
113,0,0,0,-9577.1000,124.6160,59.3955,0.67122,5.0
113,0,0,0,-9552.6100,151.4490,59.4064,2.34791,5.0
113,0,0,0,-9548.4700,115.0320,59.1045,3.35103,5.0
113,0,0,0,-9547.6000,83.9896,59.5094,5.09636,5.0
113,0,0,0,-9545.4000,4.4072,60.6510,5.20721,5.0
113,0,0,0,-9529.7900,187.1510,57.8628,2.56714,5.0
114,0,0,0,-10678.8000,1652.1200,42.4109,0.23200,10.0
114,0,0,0,-10648.5000,1685.0000,42.1497,0.35506,10.0
114,0,0,0,-10648.4000,1620.5400,43.3798,0.84289,10.0
114,0,0,0,-10619.5000,1716.4800,41.4147,3.41182,10.0
114,0,0,0,-10617.7000,1590.2200,42.5180,3.13085,10.0
114,0,0,0,-10615.4000,1646.8800,42.9668,4.94170,10.0
114,0,0,0,-10589.7000,1616.2000,42.4720,2.25475,10.0
114,0,0,0,-10586.4000,1751.8900,40.6899,2.13163,10.0
114,0,0,0,-10585.0000,1681.7600,40.9741,3.71265,10.0
114,0,0,0,-10550.8000,1706.1200,42.2933,4.67254,10.0
114,0,0,0,-10550.5000,1651.4100,41.5258,3.79391,10.0
114,0,0,0,-10516.3000,1686.6300,40.3730,3.91594,10.0
114,0,0,0,-10286.1000,1453.6000,40.0664,2.13085,5.0
114,0,0,0,-10252.2000,1483.5300,40.6493,0.16506,5.0
114,0,0,0,-10243.3000,1410.2500,40.8008,5.79725,5.0
114,0,0,0,-10240.5000,1510.2100,40.4541,0.06459,5.0
114,0,0,0,-10220.3000,1130.1800,36.2865,4.47113,5.0
114,0,0,0,-10219.6000,1488.8500,41.7015,1.09786,5.0
114,0,0,0,-10219.4000,1374.7100,39.7396,4.47695,5.0
114,0,0,0,-10186.4000,1081.3900,36.6235,0.45494,5.0
114,0,0,0,-10184.7000,1151.6300,36.8419,3.01928,5.0
114,0,0,0,-10176.5000,1440.3300,40.6278,5.52133,5.0
114,0,0,0,-10174.8000,1420.1500,40.1521,1.06299,5.0
114,0,0,0,-10155.8000,1188.6100,36.3941,1.40460,10.0
114,0,0,0,-10151.2000,1114.4100,36.8488,0.17874,5.0
114,0,0,0,-10122.9000,1126.2300,36.9085,1.48005,10.0
114,0,0,0,-10114.8000,1156.4200,36.4085,1.75826,10.0
114,0,0,0,-9980.8100,1214.9900,42.2694,1.79270,10.0
114,0,0,0,-9946.9900,1196.4700,42.6531,1.24975,10.0
114,0,0,0,-9940.5100,1232.2500,42.5235,3.29838,10.0
114,0,0,0,-9939.1800,1161.9000,41.7314,0.44314,10.0
114,0,0,0,-9926.4300,1263.5800,42.1853,2.55257,10.0
114,0,0,0,-9907.1300,1207.0300,42.1960,5.66322,10.0
114,0,0,0,-9896.8600,1270.8100,41.9403,5.14313,10.0
114,0,0,0,-9869.3800,1228.4700,41.6656,5.91486,10.0
115,0,0,0,-10849.3000,722.0310,33.6410,4.15077,5.0
115,0,0,0,-10848.5000,719.3000,34.3037,3.79626,5.0
115,0,0,0,-10846.7000,861.3620,32.9449,0.96971,5.0
115,0,0,0,-10843.4000,755.4340,33.8382,4.18403,10.0
115,0,0,0,-10831.6000,789.2380,33.2247,2.21633,10.0
115,0,0,0,-10825.6000,715.8840,37.8314,5.61478,3.0
115,0,0,0,-10821.3000,884.5100,33.4844,5.73659,10.0
115,0,0,0,-10807.6000,740.5640,35.0015,0.02152,10.0
115,0,0,0,-10781.4000,836.4580,33.0699,4.93120,10.0
115,0,0,0,-10745.8000,812.7360,32.7199,1.74168,10.0
116,0,0,0,-9919.2800,-81.9280,29.3812,5.50814,5.0
116,0,0,0,-9880.3000,-189.3180,35.1261,1.45917,5.0
116,0,0,0,-9866.8000,-155.9160,31.9700,6.01213,5.0
116,0,0,0,-9863.6200,-218.6410,36.2294,5.37561,5.0
116,0,0,0,-9863.5000,-123.6350,28.9781,6.00191,5.0
116,0,0,0,-9860.4700,-220.9200,36.2294,2.65290,5.0
116,0,0,0,-9860.3200,-88.5566,26.3414,1.32571,5.0
116,0,0,0,-9836.5500,-839.9350,39.3029,3.67885,5.0
116,0,0,0,-9826.7500,-918.7360,41.3269,0.80479,5.0
116,0,0,0,-9820.0400,-113.8330,27.9131,1.41451,5.0
116,0,0,0,-9812.7600,-188.3940,36.8753,5.78247,5.0
116,0,0,0,-9802.5500,-829.0770,40.7339,0.58386,5.0
116,0,0,0,-9795.1300,-1567.4300,38.5260,2.41517,5.0
116,0,0,0,-9791.7500,-1547.1600,41.3740,4.45129,5.0
116,0,0,0,-9790.9100,-1586.8400,40.7193,2.51969,5.0
116,0,0,0,-9776.1800,-1574.3700,41.9010,5.04337,5.0
116,0,0,0,-9772.7300,-1560.2100,41.7490,2.83708,5.0
116,0,0,0,-9770.2800,-1595.3600,44.6510,1.59509,5.0
116,0,0,0,-9766.9200,-917.4590,39.8000,0.00000,5.0
116,0,0,0,-9749.8000,-1586.1800,48.7867,1.64448,5.0
116,0,0,0,-9749.6600,-1548.1800,49.5231,1.96652,5.0
116,0,0,0,-9744.7000,-815.9300,42.0071,1.28590,5.0
116,0,0,0,-9738.4500,-834.3820,40.3696,2.22150,5.0
116,0,0,0,-9730.2100,-840.6250,40.4280,4.90311,5.0
116,0,0,0,-9715.1200,-939.5220,38.4854,0.44660,5.0
116,0,0,0,-9714.1900,-846.7250,41.8909,3.09557,5.0
116,0,0,0,-9704.3300,-45.9833,39.1445,0.94285,5.0
116,0,0,0,-9685.0200,-73.2844,40.1185,1.51476,5.0
116,0,0,0,-9673.8900,-4.6032,44.8655,5.85446,5.0
116,0,0,0,-9655.4000,-112.4520,44.5232,0.91292,5.0
116,0,0,0,-9647.7000,-59.3975,43.4704,3.02813,5.0
116,0,0,0,-9326.9200,-382.9700,66.8942,1.93636,5.0
116,0,0,0,-9314.2700,-276.7750,70.1900,0.45055,5.0
116,0,0,0,-9309.0500,-272.2840,70.9471,4.02234,5.0
116,0,0,0,-9306.6700,-287.2240,70.5972,5.16617,5.0
116,0,0,0,-9303.8200,525.6050,79.5101,1.86418,5.0
116,0,0,0,-9289.6100,522.2540,84.0098,5.35067,5.0
116,0,0,0,-9287.1900,498.3280,80.0960,4.63733,5.0
116,0,0,0,-9280.0300,510.2100,84.1767,1.69299,5.0
116,0,0,0,-9270.7100,458.6950,81.4879,2.58321,5.0
117,0,0,0,-9914.1800,1587.7900,42.2181,2.75372,10.0
117,0,0,0,-9882.6500,1581.6500,44.0934,4.25646,10.0
117,0,0,0,-9878.7900,1549.2600,44.2709,2.49582,0.0
117,0,0,0,-9864.9600,1535.4700,46.3233,2.64043,5.0
117,0,0,0,-9852.1900,1557.0100,47.0733,3.81742,10.0
117,0,0,0,-9787.4300,1420.4500,41.7238,1.38407,5.0
117,0,0,0,-9778.9000,1454.5500,43.9253,1.30210,5.0
117,0,0,0,-9752.5800,1198.5800,41.1622,1.50098,0.0
117,0,0,0,-9745.1100,1192.7700,41.1622,3.14159,0.0
117,0,0,0,-9734.7400,1442.4600,44.5614,1.54734,5.0
117,0,0,0,-9733.8600,1033.9000,36.6799,5.48910,10.0
117,0,0,0,-9731.6300,1015.7800,37.9612,3.29885,10.0
117,0,0,0,-9730.3400,1451.4600,44.7690,2.89254,5.0
117,0,0,0,-9729.1400,1191.1100,42.4429,4.01128,5.0
117,0,0,0,-9728.1000,1184.9900,43.0233,1.76744,5.0
117,0,0,0,-9725.4400,1450.9400,45.0245,4.60767,0.0
117,0,0,0,-9717.8000,1445.0000,45.0707,3.22886,0.0
117,0,0,0,-9714.6400,1039.9000,36.0748,1.50098,0.0
117,0,0,0,-9712.1200,1046.4500,35.5443,3.66519,0.0
117,0,0,0,-9708.8500,991.1460,35.4550,2.58023,10.0
117,0,0,0,-9704.7300,1430.3600,46.9241,5.28899,5.0
117,0,0,0,-9702.4400,1024.3100,37.4612,2.01768,10.0
117,0,0,0,-9702.1800,1037.1300,36.3156,0.75049,0.0
117,0,0,0,-9697.0100,1045.4700,35.5871,4.52040,0.0
118,0,0,0,-9918.8000,-1345.6200,30.7832,2.43468,5.0
118,0,0,0,-9917.5800,-1435.5200,27.7561,4.68765,0.0
118,0,0,0,-9886.5200,-1367.2200,33.7042,0.86831,5.0
118,0,0,0,-9882.4300,-1437.7800,33.9574,0.02539,5.0
118,0,0,0,-9879.7100,-1312.7900,36.2718,0.68671,5.0
118,0,0,0,-9866.4900,-1247.8300,31.5975,0.77987,5.0
118,0,0,0,-9858.8300,-1415.5000,37.6797,1.61578,5.0
118,0,0,0,-9855.0100,-1212.3000,32.9815,1.62749,0.0
118,0,0,0,-9849.8800,-1286.0700,35.8665,4.96037,5.0
118,0,0,0,-9846.3300,-1587.4800,25.8486,4.72216,0.0
118,0,0,0,-9833.5600,-1498.1600,39.6234,5.59045,0.0
118,0,0,0,-9823.1800,-1266.3500,35.4796,3.78431,5.0
118,0,0,0,-9820.6600,-1505.0000,40.5888,0.44442,0.0
118,0,0,0,-9818.1100,-1269.3300,35.6951,5.96757,5.0
118,0,0,0,-9817.2300,-1250.8300,36.2617,3.63850,5.0
118,0,0,0,-9808.3300,-1258.7800,35.7617,4.61773,5.0
118,0,0,0,-9796.5000,-1260.6300,35.2682,3.07178,0.0
118,0,0,0,-9784.2100,-1215.5000,39.4623,2.42258,0.0
118,0,0,0,-9776.7400,-1487.8800,46.5640,2.04754,5.0
118,0,0,0,-9764.2400,-1627.9000,47.4417,5.64750,0.0
118,0,0,0,-9764.0200,-1261.3900,45.7955,0.31991,0.0
118,0,0,0,-9752.2600,-1514.0800,48.7578,2.84506,5.0
118,0,0,0,-9749.6400,-1251.3800,46.8563,2.09542,0.0
118,0,0,0,-9747.7800,-1252.3500,47.3221,5.47825,0.0
118,0,0,0,-9747.0800,-1163.5900,38.2913,3.49947,5.0
118,0,0,0,-9742.6300,-1292.5600,47.5727,4.08374,5.0
118,0,0,0,-9742.4900,-1108.4900,38.1107,3.05352,0.0
118,0,0,0,-9738.3500,-1606.0700,49.6782,2.72588,0.0
118,0,0,0,-9731.2000,-1489.2000,49.5855,2.70978,5.0
118,0,0,0,-9731.1100,-1545.9600,51.6327,3.15722,5.0
118,0,0,0,-9726.0900,-1304.1400,49.2229,1.49058,5.0
118,0,0,0,-9711.2100,-1084.7800,40.7394,5.21532,5.0
118,0,0,0,-9709.7300,-1146.0100,39.7267,3.26305,0.0
118,0,0,0,-9702.8000,-1207.4500,52.4935,3.05359,5.0
118,0,0,0,-9698.0500,-1107.8300,40.8897,0.03904,0.0
118,0,0,0,-9675.5200,-1575.5800,56.1217,1.03494,5.0
118,0,0,0,-9663.3100,-1152.7300,40.2970,0.27036,5.0
118,0,0,0,-9656.5300,-1083.5600,43.3900,0.91665,0.0
118,0,0,0,-9613.1700,-1446.7900,57.4714,2.94586,5.0
118,0,0,0,-9608.5600,-1519.6800,59.9170,2.31754,5.0
118,0,0,0,-9605.8300,-1374.2100,54.5594,0.84684,5.0
118,0,0,0,-9579.8700,-1544.0800,60.4951,0.46190,5.0
118,0,0,0,-9541.4500,-1486.0600,60.6541,5.88647,0.0
118,0,0,0,-9531.8400,-1494.2500,62.1052,5.94749,0.0
118,0,0,0,-9526.9500,-1542.2100,61.1686,6.24524,5.0
118,0,0,0,-9524.0400,-1496.8400,62.3575,6.16368,0.0
118,0,0,0,-9468.5700,-1479.8100,62.2559,0.28383,0.0
118,0,0,0,-9461.5900,-973.4190,56.3415,4.40480,5.0
118,0,0,0,-9450.6800,-957.8410,55.7379,0.73295,5.0
118,0,0,0,-9447.5600,-977.2220,55.8026,2.04204,0.0
118,0,0,0,-9439.8300,-972.5990,55.7748,2.67035,0.0
118,0,0,0,-9425.1300,-1461.9000,62.1602,6.05852,0.0
118,0,0,0,-9415.7300,-1461.7600,62.6290,6.27553,0.0
118,0,0,0,-9415.2100,-1510.4500,69.1497,6.02681,5.0
118,0,0,0,-9413.3700,-1124.1100,59.1057,4.22691,5.0
118,0,0,0,-9391.2900,-1185.1000,62.4871,5.77619,0.0
118,0,0,0,-9374.0000,-1415.6000,63.3606,0.05826,0.0
118,0,0,0,-9373.7300,-1416.8000,63.4678,0.36478,0.0
118,0,0,0,-9370.3200,-1212.8600,64.1346,2.67625,0.0
118,0,0,0,-9367.1500,-1161.5100,65.5788,5.13495,0.0
118,0,0,0,-9357.3400,-1446.0300,66.0512,4.37944,0.0
118,0,0,0,-9356.7900,-1399.6700,63.4195,4.33877,0.0
118,0,0,0,-9347.9200,-1192.0600,66.6780,3.41267,0.0
118,0,0,0,-9345.5700,-1241.0700,66.1845,2.24820,0.0
118,0,0,0,-9345.0700,-1308.4100,61.8779,4.30283,0.0
118,0,0,0,-9321.0200,-1352.1600,67.5302,3.27273,5.0
118,0,0,0,-8985.3600,-777.8240,72.2418,5.45966,0.0
118,0,0,0,-8941.0400,-734.3190,70.4347,3.03639,0.0
118,0,0,0,-8908.5600,-912.4450,73.5995,1.93643,0.0
118,0,0,0,-8900.4900,-1203.7800,75.5220,2.46677,5.0
118,0,0,0,-8889.9800,-968.1510,73.2223,4.39878,5.0
118,0,0,0,-8885.7100,-1153.2200,75.9771,0.06124,5.0
118,0,0,0,-8885.0800,-890.6910,74.9290,0.05694,0.0
118,0,0,0,-8878.3400,-1122.7200,76.0650,3.31027,5.0
118,0,0,0,-8876.1500,-1021.5400,74.2623,0.93508,0.0
118,0,0,0,-8874.9400,-1075.4100,74.5064,1.37189,0.0
118,0,0,0,-8865.2500,-1019.4400,74.9670,4.88449,0.0
118,0,0,0,-8858.0600,-1073.3200,75.9023,4.52797,0.0
118,0,0,0,-8847.9000,-918.8400,75.8897,0.08654,0.0
118,0,0,0,-8822.3100,-1020.8300,76.3172,0.23841,0.0
118,0,0,0,-8812.4200,-1038.2200,75.5839,4.77211,0.0
118,0,0,0,-8806.5000,-943.7510,73.8439,0.47501,5.0
118,0,0,0,-8803.5500,-1081.9600,76.8271,5.23372,0.0
119,0,0,0,-9912.1100,675.3510,33.5168,4.53256,0.0
119,0,0,0,-9862.5400,715.2000,30.3827,2.47246,0.0
119,0,0,0,-9855.2900,604.6700,39.0587,0.49404,0.0
119,0,0,0,-9803.8000,655.9940,34.7701,5.34544,0.0
119,0,0,0,-9771.7000,700.8880,27.5840,1.47029,0.0
119,0,0,0,-9768.0500,615.6420,35.3285,0.93308,0.0
121,0,0,0,-11248.1000,1400.4100,89.6090,0.00000,0.0
121,0,0,0,-11230.5000,1253.9500,89.2896,0.00000,0.0
121,0,0,0,-11204.4000,1289.9900,91.8471,0.00000,10.0
121,0,0,0,-11195.1000,1755.9100,36.7794,5.69701,5.0
121,0,0,0,-11166.3000,1709.2300,41.6794,0.00000,0.0
121,0,0,0,-11158.9000,1707.3700,42.9868,1.69297,0.0
121,0,0,0,-11155.2000,1722.1100,41.3220,3.49345,5.0
121,0,0,0,-11154.3000,1224.8000,78.8006,0.00000,0.0
121,0,0,0,-11114.6000,1170.2700,60.0170,3.74392,5.0
121,0,0,0,-11031.3000,1661.0200,42.9227,5.63741,0.0
121,0,0,0,-11019.2000,1652.3400,43.0465,2.53073,0.0
122,0,0,0,-11325.5000,1718.0500,37.5173,0.78540,0.0
122,0,0,0,-11322.5000,1727.9400,37.1565,4.69494,0.0
122,0,0,0,-11313.9000,1719.6600,37.2277,2.98451,0.0
122,0,0,0,-11296.2000,1685.9500,44.1172,2.49809,10.0
122,0,0,0,-11292.4000,1374.8000,95.8735,0.29671,0.0
122,0,0,0,-11281.7000,1683.5900,44.8091,3.81690,10.0
122,0,0,0,-11279.0000,1544.7900,74.2196,0.02874,10.0
122,0,0,0,-11277.8000,1718.8900,39.7573,3.73460,5.0
122,0,0,0,-11276.3000,1708.8900,41.1053,6.14374,5.0
122,0,0,0,-11260.5000,1501.0600,82.7884,4.21600,5.0
122,0,0,0,-11254.2000,1581.2500,66.5243,3.48607,5.0
122,0,0,0,-11250.6000,1651.0000,50.6391,0.58881,5.0
122,0,0,0,-11245.7000,1157.2200,89.2269,0.00000,0.0
122,0,0,0,-11242.7000,1152.2800,89.3165,1.36136,0.0
122,0,0,0,-11237.4000,1159.9500,89.2145,3.83972,0.0
122,0,0,0,-11229.9000,1173.5900,89.6933,0.33715,5.0
122,0,0,0,-11226.8000,1393.2900,89.1562,3.10513,5.0
122,0,0,0,-11202.4000,1331.9100,89.3128,4.37965,5.0
122,0,0,0,-11201.6000,1208.6300,87.8476,1.16124,5.0
122,0,0,0,-11186.8000,1289.1900,88.7771,2.51536,5.0
122,0,0,0,-11156.1000,1191.2700,75.4143,1.15192,0.0
122,0,0,0,-11155.0000,1237.2800,79.9888,2.88377,5.0
122,0,0,0,-11121.0000,1177.3600,62.4712,6.01474,5.0
122,0,0,0,-11100.4000,1194.4800,59.3332,0.70766,5.0
122,0,0,0,-10758.7000,889.9130,36.1414,3.35103,0.0
122,0,0,0,-10758.1000,895.2120,36.1414,3.75246,0.0
123,0,0,0,-11088.7000,1914.0500,33.5659,0.71559,0.0
123,0,0,0,-11082.0000,1920.6100,32.5775,4.01426,0.0
123,0,0,0,-11081.6000,1914.5900,33.2307,2.26893,0.0
123,0,0,0,-10945.9000,1969.1800,35.3214,0.12012,10.0
123,0,0,0,-10941.8000,1995.0600,34.6299,5.90704,10.0
123,0,0,0,-10926.8000,1987.9500,34.2310,1.04720,0.0
123,0,0,0,-10926.7000,2014.5600,37.6918,2.71584,10.0
123,0,0,0,-10923.8000,1985.4300,34.8503,1.72788,0.0
123,0,0,0,-10910.0000,2004.1900,36.0668,2.56730,10.0
123,0,0,0,-10888.4000,1975.3400,39.3286,5.74625,5.0
123,0,0,0,-10837.1000,1758.8400,36.5616,0.43633,0.0
123,0,0,0,-10835.5000,1773.6500,36.4599,5.30580,0.0
123,0,0,0,-10790.6000,1969.8700,36.1528,0.36907,10.0
123,0,0,0,-10755.7000,1955.6400,37.4230,6.10865,0.0
123,0,0,0,-10751.8000,1957.7200,37.4189,4.59022,0.0
123,0,0,0,-10751.3000,1952.2600,37.4264,1.97222,0.0
