# entry,difficulty_entry_1,difficulty_entry_2,difficulty_entry_3,KillCredit1,KillCredit2,name,subname,IconName,gossip_menu_id,minlevel,maxlevel,exp,faction,npcflag,speed_walk,speed_run,speed_swim,speed_flight,detection_range,rank,dmgschool,DamageModifier,BaseAttackTime,RangeAttackTime,BaseVariance,RangeVariance,unit_class,unit_flags,unit_flags2,dynamicflags,family,type,type_flags,lootid,pickpocketloot,skinloot,PetSpellDataId,VehicleId,mingold,maxgold,AIName,MovementType,HoverHeight,HealthModifier,ManaModifier,ArmorModifier,ExperienceModifier,RacialLeader,movementId,RegenHealth,CreatureImmunitiesId,flags_extra,ScriptName,VerifiedBuild,model_idx,display_id,display_scale,model_probability,model_verified_build
193,0,0,0,0,0,Blue Dragonspawn,\N,\N,0,50,51,0,60,0,0.88889,1.14286,1,1,20,1,0,2.4,2700,2000,1,1,1,64,2048,0,0,2,0,193,0,193,0,0,380,501,SmartAI,0,1,3,2,1,1,0,0,1,0,0,,12340,0,196,1,1,51831
196,0,0,0,0,0,Eagan Peltskinner,\N,\N,0,3,3,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3251,1,1,12340
197,0,0,0,0,0,Marshal McBride,\N,\N,4048,20,20,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1859,1,1,12340
198,0,0,0,0,0,Khelden Bremen,Mage Trainer,\N,4660,5,5,0,12,51,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,5001,1,1,12340
199,0,0,0,0,0,Young Fleshripper,,\N,0,10,11,0,73,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,7,1,1,199,0,0,12868,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,410,1,1,51831
200,0,0,0,0,0,Shambling Skeleton UNUSED,,,0,20,21,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,88,1,-93,0,,12340,0,158,1,1,51831
201,0,0,0,0,0,Brittlebones Skeleton,,\N,0,1,1,0,21,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,-93,0,,12340,0,11400,1,1,51831
202,0,0,0,0,0,Skeletal Horror,,\N,0,23,24,0,21,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,202,202,0,0,0,19,45,SmartAI,1,1,1.02,1,1,1,0,0,1,-122,0,,12340,0,9786,1,1,51831
203,0,0,0,0,0,Skeletal Mage,,\N,0,22,23,0,21,0,1,1.14286,1,1,18,0,0,1,3000,2000,1,1,8,0,2048,0,0,6,0,203,203,0,0,0,27,63,SmartAI,1,1,1.02,1,1,1,0,0,1,-122,0,,12340,0,9783,1,1,51831
204,0,0,0,0,0,[UNUSED] Cackle Flamebone,,,0,28,28,0,21,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,-93,0,,12340,0,200,1,1,51831
205,0,0,0,0,0,Nightbane Dark Runner,,\N,0,28,29,0,24,0,1,1.42857,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,205,0,100010,0,0,28,144,SmartAI,1,1,1.05,1,1,1,0,144,1,0,0,,12340,0,736,1,1,51831
206,0,0,0,0,0,Nightbane Vile Fang,,\N,0,30,30,0,24,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,206,0,100010,0,0,43,169,SmartAI,0,1,1.05,1,1,1,0,0,1,0,0,,12340,0,522,1,1,51831
207,0,0,0,0,0,[UNUSED] Riverpaw Hideflayer,,,0,25,26,0,20,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,0,,12340,0,376,1,1,51831
208,0,0,0,0,0,[UNUSED] Riverpaw Pack Warder,,,0,23,24,0,20,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,0,,12340,0,383,1,1,51831
209,0,0,0,0,0,[UNUSED] Riverpaw Bone Chanter,,,0,24,25,0,20,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,0,,12340,0,413,1,1,51831
210,0,0,0,0,0,Bone Chewer,,\N,0,26,27,0,21,0,0.77778,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,6,0,210,210,0,0,0,22,53,SmartAI,1,1,1.05,1,1,1,0,0,1,-93,0,,12340,0,570,1,1,51831
211,0,0,0,0,0,Ogre,,\N,0,29,30,0,45,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,0,,12340,0,415,1,1,51831
212,0,0,0,0,0,Splinter Fist Warrior,,\N,0,29,30,0,45,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,212,212,0,0,0,43,143,SmartAI,1,1,1.05,1,1,1,0,0,1,0,0,,12340,0,610,1,1,51831
213,0,0,0,0,0,Starving Dire Wolf,,\N,0,19,20,0,38,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,1,1,1,213,0,100004,13051,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,801,1,1,51831
215,0,0,0,0,0,Defias Night Runner,,\N,0,24,25,0,17,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,215,215,0,0,0,33,110,SmartAI,1,1,1.02,1,1,1,0,0,1,0,0,,12340,0,4276,1,1,51831
215,0,0,0,0,0,Defias Night Runner,,\N,0,24,25,0,17,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,215,215,0,0,0,33,110,SmartAI,1,1,1.02,1,1,1,0,0,1,0,0,,12340,1,4278,1,1,51831
217,0,0,0,0,0,Venom Web Spider,,\N,0,19,20,0,22,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,3,1,1,217,0,0,10503,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,955,1,1,51831
218,0,0,0,0,0,Grave Robber,,\N,0,24,25,0,17,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,218,218,0,0,0,32,75,SmartAI,1,1,1.02,1,1,1,0,0,1,0,0,,12340,0,4275,1,1,51831
218,0,0,0,0,0,Grave Robber,,\N,0,24,25,0,17,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,218,218,0,0,0,32,75,SmartAI,1,1,1.02,1,1,1,0,0,1,0,0,,12340,1,4277,1,1,51831
219,0,0,0,0,0,[UNUSED] Logan Mar,Cloth & Leather Armor Merchant,,0,20,20,0,12,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,8,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,17,1,1,51831
220,0,0,0,0,0,[UNUSED] Khebil Steelsmith,Weaponsmith,,0,17,17,0,12,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,8,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,17,1,1,51831
221,0,0,0,0,0,Dannus,Merchant,\N,0,17,17,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,23,1,1,51831
222,0,0,0,0,0,Nillen Andemar,Macecrafter,\N,0,19,19,0,55,4224,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1845,1,1,51831
223,0,0,0,0,0,Dan Golthas,Apprentice Leatherworker,\N,4188,23,23,0,68,1,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,4608,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,10619,1,1,51831
224,0,0,0,0,0,Zek Marston,Weapon Peddler,\N,0,15,15,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,20,1,1,51831
225,0,0,0,0,0,Gavin Gnarltree,Weaponsmith,\N,0,30,30,0,12,4224,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4331,1,1,51831
226,0,0,0,0,0,Morg Gnarltree,Armorer,\N,0,30,30,0,12,4224,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4332,1,1,51831
227,0,0,0,0,0,Mabel Solaj,General Goods,\N,0,26,26,0,12,384,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4340,1,1,51831
228,0,0,0,0,0,Avette Fellwood,Bowyer,\N,0,24,24,0,12,4480,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,4334,1,1,51831
229,0,0,0,0,0,Vaious,,\N,0,1,1,0,14,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,17,1,1,51831
230,0,0,0,0,0,Thornton Fellwood,Woodcrafter,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4335,1,1,51831
232,0,0,0,0,0,Farmer Ray,\N,\N,0,23,23,0,88,0,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,32768,2048,0,0,7,0,232,232,0,0,0,17,103,,0,1,1.02,1,1,1,0,0,1,0,0,,12340,0,3614,1,1,51831
233,0,0,0,0,0,Farmer Saldean,,\N,1781,20,20,0,12,643,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,134217728,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1943,1,1,51831
234,0,0,0,0,0,Gryan Stoutmantle,The People's Militia,\N,61029,35,35,0,11,3,1,1.14286,1,1,20,1,0,2.4,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,2,1,1,1,0,0,1,0,2,,12340,0,1690,1,1,51831
235,0,0,0,0,0,Salma Saldean,,\N,0,20,20,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1691,1,1,51831
237,0,0,0,0,0,Farmer Furlbrow,,\N,61030,20,20,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1944,1,1,51831
238,0,0,0,0,0,Verna Furlbrow,,\N,57030,20,20,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1692,1,1,51831
239,0,0,0,0,0,Grimbooze Thunderbrew,,\N,61028,20,20,0,55,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3265,1,1,51831
240,0,0,0,0,0,Marshal Dughan,\N,\N,11611,25,25,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,1985,1,1,51831
241,0,0,0,0,0,"Remy \""Two Times\""",\N,\N,57021,5,5,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3254,1,1,51831
242,0,0,0,0,0,Horras Brackwell,,\N,0,10,10,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,8,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,214,1,1,51831
243,0,0,0,0,0,[UNUSED] Greeby Mudwhisker TEST,,,0,5,5,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,100,1,0,0,,12340,0,163,1,1,51831
244,0,0,0,0,0,Ma Stonefield,\N,\N,0,3,3,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3330,1,1,51831
246,0,0,0,0,0,"\""Auntie\"" Bernice Stonefield",\N,\N,0,6,6,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3329,1,1,51831
247,0,0,0,0,0,Billy Maclure,\N,\N,0,1,1,0,12,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,221,1,1,51831
248,0,0,0,0,0,Gramma Stonefield,\N,\N,0,3,3,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,2959,1,1,51831
250,0,0,0,0,0,Pa Maclure,\N,\N,0,6,6,0,12,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3327,1,1,51831
251,0,0,0,0,0,Maybell Maclure,\N,\N,0,2,2,0,12,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3323,1,1,51831
252,0,0,0,0,0,Tommy Joe Stonefield,\N,\N,0,2,2,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3331,1,1,51831
253,0,0,0,0,0,William Pestle,\N,\N,57031,6,6,0,12,3,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1,1,1,1,0,0,1,0,2,,12340,0,5038,1,1,51831
255,0,0,0,0,0,Gerard Tiller,\N,\N,0,6,6,0,12,2,1,1.14286,1,1,18,0,0,1,1500,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3324,1,1,51831
257,0,0,0,0,0,Kobold Worker,,\N,0,3,3,0,25,0,1,0.85714,1,1,10,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,257,257,0,0,0,1,5,SmartAI,1,1,1,1,1,1,0,100,1,0,2,,12340,0,2299,1,1,51831
258,0,0,0,0,0,Joshua Maclure,Vintner,\N,0,5,5,0,12,128,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3328,1,1,51831
260,0,0,0,0,0,[UNUSED] Elwynn Tower Guard,,,0,22,22,0,11,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,2,1,1,1,0,0,1,0,0,,12340,0,164,1,1,51831
261,0,0,0,0,0,Guard Thomas,\N,\N,57022,30,30,0,12,3,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1984,1,1,51831
262,0,0,0,0,0,Half-eaten body,,\N,0,1,1,0,1732,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,3,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,433,1,1,51831
263,0,0,0,0,0,Lord Ello Ebonlocke,Mayor of Darkshire,\N,0,30,30,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4321,1,1,51831
264,0,0,0,0,0,Commander Althea Ebonlocke,Leader of The Night Watch,\N,57032,45,45,0,53,3,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,3,1,1,1,0,0,1,0,2,,12340,0,4322,1,1,51831
265,0,0,0,0,0,Madame Eva,,\N,0,25,25,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,4323,1,1,51831
266,0,0,0,0,0,Wiley the Black,,\N,0,26,26,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,266,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1741,1,1,51831
267,0,0,0,0,0,Clerk Daltry,,\N,0,31,31,0,12,2,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.1,1,1,1,0,0,1,0,2,,12340,0,1720,1,1,51831
268,0,0,0,0,0,Sirra Von'Indi,Historian of Darkshire,\N,0,24,24,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,4324,1,1,51831
269,0,0,0,0,0,Role Dreuger,Deputy Mayor of Darkshire,\N,0,40,40,0,12,0,1,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.15,1,1,1,0,0,1,0,2,,12340,0,4309,1,1,51831
270,0,0,0,0,0,Councilman Millstipe,Council of Darkshire,\N,0,28,28,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1724,1,1,51831
271,0,0,0,0,0,Ambassador Berrybuck,Council of Darkshire,\N,0,30,30,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1713,1,1,51831
272,0,0,0,0,0,Chef Grual,,\N,0,30,30,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1715,1,1,51831
273,0,0,0,0,0,Tavernkeep Smitts,,\N,0,22,22,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,1731,1,1,51831
274,0,0,0,0,0,Barkeep Hann,Bartender,\N,0,26,26,0,12,640,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,5039,1,1,51831
275,0,0,0,0,0,Whit Wantmal,,\N,0,27,27,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1734,1,1,51831
276,0,0,0,0,0,Viktori Prism'Antras,,\N,0,28,28,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,4326,1,1,51831
277,0,0,0,0,0,Roberto Pupellyverbos,Merlot Connoisseur,\N,685,30,30,0,12,641,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,134217728,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1433,1,1,51831
278,0,0,0,0,0,Sara Timberlain,\N,\N,0,5,5,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,3268,1,1,51831
279,0,0,0,0,0,Morgan Pestle,\N,\N,0,30,30,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,5082,1,1,51831
280,0,0,0,0,0,Placeholder - Jasperlode Mine,Area Trigger,\N,0,62,62,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,3,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,68,1,1,51831
281,0,0,0,0,0,Kobold Tank,,\N,0,7,8,0,14,0,1,0.857143,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,100,1,0,2,,12340,0,139,1,1,51831
282,0,0,0,0,0,Kobold Spellcaster,,\N,0,7,8,0,14,0,1,0.857143,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,100,1,0,2,,12340,0,139,1,1,51831
283,0,0,0,0,0,Kobold Healer,,\N,0,7,8,0,16,0,1,0.857143,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,100,1,0,2,,12340,0,139,1,1,51831
284,0,0,0,0,0,Brown Horse,\N,\N,0,2,2,0,35,0,0.91,1.14286,1,1,18,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,140,1,0,2,,12340,0,2404,1,1,51831
285,0,0,0,0,0,Murloc,\N,\N,0,6,7,0,18,0,1,0.85714,1,1,18,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,285,285,0,0,0,1,12,SmartAI,1,1,1,1,1,1,0,100,1,0,0,,12340,0,617,1,1,51831
286,0,0,0,0,0,Old Rotten Gill,,\N,0,11,11,0,18,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,346,1,1,51831
287,0,0,0,0,0,Placeholder - Darkhollow Mine,,\N,0,62,62,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,3,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,68,1,1,51831
288,0,0,0,0,0,Jitters,,\N,0,25,25,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.02,1,1,1,0,0,1,0,2,,12340,0,4325,1,1,51831
289,0,0,0,0,0,Abercrombie,The Hermit,\N,0,35,35,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.1,1,1,1,0,0,1,0,2,,12340,0,4328,1,1,51831
290,0,0,0,0,0,Placeholder - Fargodeep Mine,Area Trigger,\N,0,13,14,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,3,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,68,1,1,51831
291,0,0,0,0,0,Placeholder Chest of Drawers,Placeholder!,\N,0,62,62,0,12,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,3,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,2,,12340,0,31,1,1,51831
294,0,0,0,0,0,Marshal Haggard,\N,\N,0,20,20,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,2,,12340,0,1689,1,1,51831
295,0,0,0,0,0,Innkeeper Farley,Innkeeper,\N,1291,30,30,0,12,66179,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1291,1,1,51831
296,0,0,0,0,0,[UNUSED] Goodmother Jans,,,0,20,21,0,12,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.02,1,1,1,0,0,1,0,0,,12340,0,232,1,1,51831
297,0,0,0,0,0,Caretaker Folsom,,\N,0,30,30,0,12,2,1,1.14286,1,1,18,0,0,1,1000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.05,1,1,1,0,0,1,0,2,,12340,0,1756,1,1,51831
298,0,0,0,0,0,[UNUSED] Aunt Bethda,<Needs Texture>,,0,62,62,0,12,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,0,,12340,0,2583,1,1,51831
299,0,0,0,0,0,Diseased Young Wolf,,\N,0,1,1,0,32,0,1,0.85714,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,1,1,1,299,0,0,13059,0,0,0,,1,1,1,1,1,1,0,100,1,0,2,,12340,0,31049,1,1,51831
